V127,V294,0.981059509
V294,V127,0.981059509
V164,V306,0.981024553
V306,V164,0.981024553
V143,V177,0.980996015
V177,V143,0.980996015
V134,V294,0.980956827
V294,V134,0.980956827
V97,V317,0.980944694
V317,V97,0.980944694
C8,C12,0.980921829
C12,C8,0.980921829
V317,V324,0.980866428
V324,V317,0.980866428
C7,C8,0.980857007
C8,C7,0.980857007
V133,V213,0.980822728
V213,V133,0.980822728
V202,V316,0.980797609
V316,V202,0.980797609
C2,C6,0.980770832
C6,C2,0.980770832
V102,V213,0.980761618
V213,V102,0.980761618
V168,V204,0.980751303
V204,V168,0.980751303
V132,V202,0.980714022
V202,V132,0.980714022
V103,V213,0.98060044
V213,V103,0.98060044
V114,V116,0.980562876
V116,V114,0.980562876
V126,V164,0.980441646
V164,V126,0.980441646
C8,C11,0.980420375
C11,C8,0.980420375
V179,V332,0.98039893
V332,V179,0.98039893
V97,V307,0.980264518
V307,V97,0.980264518
V307,V324,0.980250374
V324,V307,0.980250374
V143,V167,0.980160315
V167,V143,0.980160315
V213,V323,0.980074612
V323,V213,0.980074612
V96,V213,0.980064043
V213,V96,0.980064043
C2,C10,0.97998577
C10,C2,0.97998577
V211,V306,0.979879234
V306,V211,0.979879234
V134,V178,0.979824895
V178,V134,0.979824895
V103,V294,0.979766606
V294,V103,0.979766606
V211,V331,0.979623821
V331,V211,0.979623821
V143,V211,0.97954647
V211,V143,0.97954647
V202,V331,0.979402672
V331,V202,0.979402672
V300,V301,0.979355326
V301,V300,0.979355326
V213,V295,0.97930935
V295,V213,0.97930935
V15,V33,0.979295905
V33,V15,0.979295905
V127,V179,0.979151207
V179,V127,0.979151207
V178,V318,0.979083147
V318,V178,0.979083147
V126,V211,0.979050562
V211,V126,0.979050562
V101,V202,0.978977363
V202,V101,0.978977363
V103,V168,0.978953928
V168,V103,0.978953928
V202,V279,0.978881802
V279,V202,0.978881802
V202,V293,0.97887423
V293,V202,0.97887423
V202,V322,0.978870741
V322,V202,0.978870741
V95,V202,0.978749552
V202,V95,0.978749552
V177,V306,0.978678284
V306,V177,0.978678284
V317,V333,0.978618298
V333,V317,0.978618298
V179,V333,0.978572548
V333,V179,0.978572548
V134,V168,0.978572323
V168,V134,0.978572323
V167,V306,0.978516858
V306,V167,0.978516858
V126,V177,0.978181429
V177,V126,0.978181429
V126,V202,0.978173138
V202,V126,0.978173138
V177,V331,0.978153775
V331,V177,0.978153775
V178,V307,0.978118891
V307,V178,0.978118891
V128,V179,0.978103386
V179,V128,0.978103386
V167,V331,0.978084528
V331,V167,0.978084528
V179,V317,0.978054711
V317,V179,0.978054711
V128,V317,0.978040445
V317,V128,0.978040445
V126,V167,0.978014538
V167,V126,0.978014538
V213,V324,0.977977747
V324,V213,0.977977747
V97,V213,0.97797409
V213,V97,0.97797409
V168,V324,0.977923918
V324,V168,0.977923918
V97,V168,0.977914067
V168,V97,0.977914067
V179,V308,0.977903231
V308,V179,0.977903231
V168,V318,0.977760599
V318,V168,0.977760599
V168,V295,0.977742003
V295,V168,0.977742003
V103,V178,0.977634244
V178,V103,0.977634244
V204,V213,0.977564221
V213,V204,0.977564221
V148,V155,0.977369787
V155,V148,0.977369787
V213,V332,0.977354479
V332,V213,0.977354479
V149,V156,0.977270148
V156,V149,0.977270148
V213,V280,0.977260123
V280,V213,0.977260123
V168,V280,0.977095286
V280,V168,0.977095286
V97,V294,0.977062745
V294,V97,0.977062745
V253,V254,0.976993527
V254,V253,0.976993527
V294,V324,0.976937335
V324,V294,0.976937335
V178,V294,0.976575211
V294,V178,0.976575211
V115,V116,0.97649532
V116,V115,0.97649532
V178,V295,0.976480348
V295,V178,0.976480348
V127,V213,0.976414026
V213,V127,0.976414026
V168,V323,0.976286317
V323,V168,0.976286317
V96,V168,0.976261492
V168,V96,0.976261492
V294,V308,0.97614383
V308,V294,0.97614383
C1,C14,0.975821738
C14,C1,0.975821738
V129,V309,0.975714654
V309,V129,0.975714654
V143,V331,0.975512968
V331,V143,0.975512968
V126,V143,0.975431471
V143,V126,0.975431471
V143,V306,0.975385203
V306,V143,0.975385203
C4,C13,0.975312047
C13,C4,0.975312047
V213,V317,0.975291016
V317,V213,0.975291016
V164,V202,0.975220654
V202,V164,0.975220654
V117,V119,0.975212678
V119,V117,0.975212678
V219,V231,0.975134646
V231,V219,0.975134646
V102,V168,0.975116099
V168,V102,0.975116099
V179,V307,0.974846486
V307,V179,0.974846486
V242,V244,0.974327993
V244,V242,0.974327993
V16,V34,0.974132339
V34,V16,0.974132339
V97,V178,0.974097052
V178,V97,0.974097052
V150,V151,0.974086521
V151,V150,0.974086521
V213,V333,0.974011534
V333,V213,0.974011534
C1,C10,0.974005248
C10,C1,0.974005248
V178,V324,0.973983049
V324,V178,0.973983049
V213,V308,0.973859922
V308,V213,0.973859922
V179,V212,0.973851207
V212,V179,0.973851207
V128,V213,0.973781763
V213,V128,0.973781763
V178,V280,0.973713279
V280,V178,0.973713279
V133,V168,0.973456567
V168,V133,0.973456567
C6,C13,0.973384441
C13,C6,0.973384441
V298,V299,0.973350777
V299,V298,0.973350777
V179,V294,0.972997949
V294,V179,0.972997949
V27,V28,0.972897117
V28,V27,0.972897117
C10,C11,0.972859204
C11,C10,0.972859204
V299,V329,0.972656475
V329,V299,0.972656475
V206,V311,0.972387391
V311,V206,0.972387391
V213,V307,0.972120475
V307,V213,0.972120475
V105,V299,0.972090281
V299,V105,0.972090281
V309,V311,0.971860112
V311,V309,0.971860112
V294,V333,0.971488496
V333,V294,0.971488496
V168,V332,0.971320805
V332,V168,0.971320805
V128,V294,0.971075688
V294,V128,0.971075688
V168,V333,0.971055187
V333,V168,0.971055187
V271,V272,0.97062946
V272,V271,0.97062946
V191,V196,0.970563851
V196,V191,0.970563851
C2,C14,0.970542465
C14,C2,0.970542465
V131,V312,0.970515925
V312,V131,0.970515925
V218,V219,0.97046193
V219,V218,0.97046193
V105,V106,0.970459716
V106,V105,0.970459716
V128,V168,0.970409073
V168,V128,0.970409073
V168,V308,0.970166638
V308,V168,0.970166638
V221,V222,0.970056732
V222,V221,0.970056732
V150,V159,0.969979255
V159,V150,0.969979255
V127,V168,0.969928506
V168,V127,0.969928506
V329,V330,0.969871271
V330,V329,0.969871271
V178,V333,0.969631204
V333,V178,0.969631204
V106,V329,0.969303009
V329,V106,0.969303009
V178,V308,0.969301519
V308,V178,0.969301519
V128,V178,0.969143677
V178,V128,0.969143677
V213,V294,0.968563274
V294,V213,0.968563274
V143,V202,0.968410978
V202,V143,0.968410978
V105,V330,0.968303554
V330,V105,0.968303554
V168,V317,0.967759874
V317,V168,0.967759874
V296,V299,0.967385216
V299,V296,0.967385216
V33,V34,0.966489868
V34,V33,0.966489868
C13,C14,0.966220122
C14,C13,0.966220122
V133,V212,0.965749435
V212,V133,0.965749435
V168,V307,0.965626491
V307,V168,0.965626491
V102,V212,0.964771439
V212,V102,0.964771439
V203,V204,0.964363962
V204,V203,0.964363962
V151,V159,0.964321126
V159,V151,0.964321126
V236,V237,0.964209136
V237,V236,0.964209136
V15,V16,0.964119209
V16,V15,0.964119209
V178,V204,0.9636931
V204,V178,0.9636931
V145,V160,0.963423807
V160,V145,0.963423807
V179,V204,0.963065221
V204,V179,0.963065221
V168,V294,0.963045584
V294,V168,0.963045584
V153,V155,0.962766486
V155,V153,0.962766486
V212,V323,0.962417822
V323,V212,0.962417822
V96,V212,0.962352099
V212,V96,0.962352099
V248,V249,0.962062536
V249,V248,0.962062536
V105,V324,0.96182994
V324,V105,0.96182994
V97,V105,0.961757325
V105,V97,0.961757325
V23,V24,0.961685572
V24,V23,0.961685572
V212,V332,0.961140037
V332,V212,0.961140037
V324,V329,0.961125145
V329,V324,0.961125145
V212,V317,0.960856186
V317,V212,0.960856186
V97,V329,0.960718699
V329,V97,0.960718699
V144,V150,0.960430208
V150,V144,0.960430208
V187,V192,0.960422633
V192,V187,0.960422633
V106,V298,0.960021518
V298,V106,0.960021518
V127,V212,0.959872399
V212,V127,0.959872399
V298,V330,0.9596118
V330,V298,0.9596118
V270,V272,0.959148523
V272,V270,0.959148523
V105,V280,0.95892955
V280,V105,0.95892955
V203,V212,0.958916455
V212,V203,0.958916455
V280,V329,0.958100628
V329,V280,0.958100628
V117,V118,0.95745024
V118,V117,0.95745024
V192,V193,0.957341223
V193,V192,0.957341223
V114,V115,0.95724742
V115,V114,0.95724742
V129,V269,0.957210211
V269,V129,0.957210211
V129,V206,0.956378686
V206,V129,0.956378686
V212,V307,0.956256285
V307,V212,0.956256285
V134,V212,0.956074064
V212,V134,0.956074064
V155,V156,0.955706463
V156,V155,0.955706463
V212,V318,0.955659448
V318,V212,0.955659448
C4,C8,0.955632344
C8,C4,0.955632344
V148,V153,0.9556101
V153,V148,0.9556101
V129,V266,0.955423491
V266,V129,0.955423491
V129,V311,0.955373922
V311,V129,0.955373922
V157,V158,0.955321858
V158,V157,0.955321858
V190,V199,0.955246024
V199,V190,0.955246024
V297,V328,0.955155521
V328,V297,0.955155521
V144,V145,0.955101846
V145,V144,0.955101846
V280,V298,0.955079365
V298,V280,0.955079365
V298,V324,0.954595576
V324,V298,0.954595576
V218,V232,0.954488704
V232,V218,0.954488704
V97,V298,0.954324054
V298,V97,0.954324054
V15,V34,0.953991419
V34,V15,0.953991419
V248,V253,0.953893261
V253,V248,0.953893261
V162,V163,0.953836873
V163,V162,0.953836873
V167,V178,0.953671844
V178,V167,0.953671844
V320,V321,0.953634117
V321,V320,0.953634117
C6,C8,0.95322033
C8,C6,0.95322033
V106,V296,0.953143657
V296,V106,0.953143657
V212,V294,0.95281515
V294,V212,0.95281515
V296,V330,0.952769074
V330,V296,0.952769074
V103,V105,0.95268219
V105,V103,0.95268219
V248,V254,0.952610407
V254,V248,0.952610407
V148,V149,0.952584764
V149,V148,0.952584764
V103,V212,0.952507165
V212,V103,0.952507165
V231,V273,0.952472115
V273,V231,0.952472115
V154,V155,0.952343812
V155,V154,0.952343812
V273,V275,0.952264649
V275,V273,0.952264649
V132,V133,0.952046234
V133,V132,0.952046234
V178,V211,0.951924177
V211,V178,0.951924177
V103,V329,0.95164811
V329,V103,0.95164811
V224,V225,0.951638246
V225,V224,0.951638246
V105,V323,0.951449112
V323,V105,0.951449112
V133,V316,0.951409425
V316,V133,0.951409425
V96,V105,0.951345807
V105,V96,0.951345807
V212,V295,0.951322565
V295,V212,0.951322565
V309,V334,0.951249744
V334,V309,0.951249744
V95,V133,0.951210197
V133,V95,0.951210197
V133,V322,0.951104375
V322,V133,0.951104375
V133,V279,0.951014454
V279,V133,0.951014454
V105,V333,0.950953939
V333,V105,0.950953939
V105,V295,0.950837664
V295,V105,0.950837664
V323,V329,0.950785297
V329,V323,0.950785297
V276,V278,0.950749312
V278,V276,0.950749312
V177,V178,0.950682965
V178,V177,0.950682965
V329,V333,0.950653591
V333,V329,0.950653591
V217,V273,0.950557789
V273,V217,0.950557789
V104,V297,0.950538461
V297,V104,0.950538461
V105,V128,0.950495726
V128,V105,0.950495726
C7,C13,0.950421994
C13,C7,0.950421994
V96,V329,0.950351907
V329,V96,0.950351907
V95,V102,0.950222989
V102,V95,0.950222989
V277,V278,0.950157251
V278,V277,0.950157251
V102,V322,0.950085643
V322,V102,0.950085643
V102,V279,0.949973233
V279,V102,0.949973233
V161,V163,0.949913528
V163,V161,0.949913528
V295,V329,0.949893061
V329,V295,0.949893061
V128,V329,0.949516708
V329,V128,0.949516708
V101,V133,0.949428142
V133,V101,0.949428142
V129,V334,0.949312213
V334,V129,0.949312213
V120,V122,0.949295665
V122,V120,0.949295665
C12,C13,0.94907097
C13,C12,0.94907097
V133,V293,0.948994522
V293,V133,0.948994522
V102,V132,0.948926293
V132,V102,0.948926293
V167,V179,0.948765953
V179,V167,0.948765953
